Sample ID,Treatment,Treatment Details,Barcode,antibody,replicate,Flag,Normalized
M211,Sham,Sham-1,21361,NK048-5,0,0,4144
M211,Sham,Sham-1,21361,NK048-5,1,0,4596
M211,Sham,Sham-1,21361,NK048-6,0,0,42098
M211,Sham,Sham-1,21361,NK048-6,1,0,39690
M211,Sham,Sham-1,21361,NK048-7,0,0,3370
M211,Sham,Sham-1,21361,NK048-7,1,0,2751
M211,Sham,Sham-1,21361,NK052-4,0,0,13801
M211,Sham,Sham-1,21361,NK052-4,1,0,12523
M211,Sham,Sham-1,21361,NK052-5,0,0,57
M211,Sham,Sham-1,21361,NK052-5,1,0,40
M211,Sham,Sham-1,21361,NK052-6,0,0,6913
M211,Sham,Sham-1,21361,NK052-6,1,0,6213
M211,Sham,Sham-1,21361,NK052-7,0,0,1637
M211,Sham,Sham-1,21361,NK052-7,1,0,1279
M211,Sham,Sham-1,21361,NK052-8,0,0,2055
M211,Sham,Sham-1,21361,NK052-8,1,0,1514
M211,Sham,Sham-1,21361,NK054-4,0,0,2375
M211,Sham,Sham-1,21361,NK054-4,1,0,2101
M211,Sham,Sham-1,21361,NK054-6,0,0,3015
M211,Sham,Sham-1,21361,NK054-6,1,0,2976
M211,Sham,Sham-1,21361,NK054-7,0,0,1373
M211,Sham,Sham-1,21361,NK054-7,1,0,1461
M211,Sham,Sham-1,21361,NK055-1,0,0,2602
M211,Sham,Sham-1,21361,NK055-1,1,0,2136
M211,Sham,Sham-1,21361,NK055-2,0,0,2166
M211,Sham,Sham-1,21361,NK055-2,1,0,2257
M211,Sham,Sham-1,21361,NK055-3,0,1,5309
M211,Sham,Sham-1,21361,NK055-3,1,0,5817
M211,Sham,Sham-1,21361,NK055-4,0,1,129
M211,Sham,Sham-1,21361,NK055-4,1,0,385
M211,Sham,Sham-1,21361,NK055-5,0,0,3153
M211,Sham,Sham-1,21361,NK055-5,1,0,3613
M211,Sham,Sham-1,21361,NK055-6,0,1,42
M211,Sham,Sham-1,21361,NK055-6,1,1,55
M211,Sham,Sham-1,21361,NK056-2,0,0,3621
M211,Sham,Sham-1,21361,NK056-2,1,0,3316
M211,Sham,Sham-1,21361,NK056-3,0,0,9827
M211,Sham,Sham-1,21361,NK056-3,1,0,13239
M211,Sham,Sham-1,21361,NK056-4,0,0,30971
M211,Sham,Sham-1,21361,NK056-4,1,0,31636
M211,Sham,Sham-1,21361,NK059-2,0,0,122
M211,Sham,Sham-1,21361,NK059-2,1,0,163
M211,Sham,Sham-1,21361,NK059-3,0,0,1044
M211,Sham,Sham-1,21361,NK059-3,1,0,1076
M211,Sham,Sham-1,21361,NK059-4,0,0,7095
M211,Sham,Sham-1,21361,NK059-4,1,0,8788
M211,Sham,Sham-1,21361,NK059-5,0,0,1522
M211,Sham,Sham-1,21361,NK059-5,1,0,1239
M211,Sham,Sham-1,21361,NK062-2,0,0,1970
M211,Sham,Sham-1,21361,NK062-2,1,0,2044
M211,Sham,Sham-1,21361,NK062-3,0,0,3749
M211,Sham,Sham-1,21361,NK062-3,1,0,4730
M211,Sham,Sham-1,21361,NK063-2,0,0,4816
M211,Sham,Sham-1,21361,NK063-2,1,0,4504
M211,Sham,Sham-1,21361,NK063-3,0,0,15246
M211,Sham,Sham-1,21361,NK063-3,1,0,15730
M211,Sham,Sham-1,21361,NK063-4,0,0,634
M211,Sham,Sham-1,21361,NK063-4,1,0,759
M211,Sham,Sham-1,21361,NK064-2,0,0,1490
M211,Sham,Sham-1,21361,NK064-2,1,0,1948
M211,Sham,Sham-1,21361,NK064-3,0,0,5650
M211,Sham,Sham-1,21361,NK064-3,1,0,5944
M211,Sham,Sham-1,21361,NK065-2,0,0,1858
M211,Sham,Sham-1,21361,NK065-2,1,0,1847
M211,Sham,Sham-1,21361,NK069-3,0,0,850
M211,Sham,Sham-1,21361,NK069-3,1,0,982
M211,Sham,Sham-1,21361,NK070,0,0,2934
M211,Sham,Sham-1,21361,NK070,1,0,2817
M211,Sham,Sham-1,21361,NK070-4,0,0,2199
M211,Sham,Sham-1,21361,NK070-4,1,0,1769
M211,Sham,Sham-1,21361,NK073-3,0,0,7759
M211,Sham,Sham-1,21361,NK073-3,1,0,9647
M211,Sham,Sham-1,21361,NK073-4,0,0,1316
M211,Sham,Sham-1,21361,NK073-4,1,0,1099
M211,Sham,Sham-1,21361,NK073-5,0,0,1374
M211,Sham,Sham-1,21361,NK073-5,1,0,1294
M211,Sham,Sham-1,21361,NK074-2,0,0,2448
M211,Sham,Sham-1,21361,NK074-2,1,0,2137
M211,Sham,Sham-1,21361,NK074-3,0,0,2931
M211,Sham,Sham-1,21361,NK074-3,1,0,1788
M211,Sham,Sham-1,21361,NK076-5,0,0,7052
M211,Sham,Sham-1,21361,NK076-5,1,0,5479
M211,Sham,Sham-1,21361,NK076-6,0,0,1462
M211,Sham,Sham-1,21361,NK076-6,1,0,1131
M211,Sham,Sham-1,21361,NK079-2,0,0,2248
M211,Sham,Sham-1,21361,NK079-2,1,0,2465
M211,Sham,Sham-1,21361,NK084-3,0,0,9913
M211,Sham,Sham-1,21361,NK084-3,1,0,8910
M211,Sham,Sham-1,21361,NK084-5,0,0,11330
M211,Sham,Sham-1,21361,NK084-5,1,0,15712
M211,Sham,Sham-1,21361,NK085-2,0,0,1042
M211,Sham,Sham-1,21361,NK085-2,1,0,926
M211,Sham,Sham-1,21361,NK085-3,0,0,4625
M211,Sham,Sham-1,21361,NK085-3,1,0,3873
M211,Sham,Sham-1,21361,NK085-4,0,0,4848
M211,Sham,Sham-1,21361,NK085-4,1,0,1713
M211,Sham,Sham-1,21361,NK086-2,0,0,5210
M211,Sham,Sham-1,21361,NK086-2,1,0,4316
M211,Sham,Sham-1,21361,NK086-3,0,0,2645
M211,Sham,Sham-1,21361,NK086-3,1,0,1416
M211,Sham,Sham-1,21361,NK086-4,0,0,2227
M211,Sham,Sham-1,21361,NK086-4,1,0,1535
M211,Sham,Sham-1,21361,NK087-2,0,0,2492
M211,Sham,Sham-1,21361,NK087-2,1,0,2491
M211,Sham,Sham-1,21361,NK089-2,0,0,89
M211,Sham,Sham-1,21361,NK089-2,1,0,74
M211,Sham,Sham-1,21361,NK090-1,0,0,262
M211,Sham,Sham-1,21361,NK090-1,1,0,324
M211,Sham,Sham-1,21361,NK091-2,0,0,2463
M211,Sham,Sham-1,21361,NK091-2,1,0,2173
M211,Sham,Sham-1,21361,NK092-1,0,0,3329
M211,Sham,Sham-1,21361,NK092-1,1,0,3083
M211,Sham,Sham-1,21361,NK092-2,0,0,4319
M211,Sham,Sham-1,21361,NK092-2,1,1,5559
M211,Sham,Sham-1,21361,NK095-2,0,0,3405
M211,Sham,Sham-1,21361,NK095-2,1,0,3038
M211,Sham,Sham-1,21361,NK097-2,0,0,659
M211,Sham,Sham-1,21361,NK097-2,1,0,667
M211,Sham,Sham-1,21361,NK098-2,0,0,1197
M211,Sham,Sham-1,21361,NK098-2,1,0,955
M211,Sham,Sham-1,21361,NK099-3,0,0,1510
M211,Sham,Sham-1,21361,NK099-3,1,0,1154
M211,Sham,Sham-1,21361,NK099-4,0,0,3507
M211,Sham,Sham-1,21361,NK099-4,1,0,3258
M211,Sham,Sham-1,21361,NK099-7,0,0,2645
M211,Sham,Sham-1,21361,NK099-7,1,0,2100
M211,Sham,Sham-1,21361,NK099-8,0,0,5507
M211,Sham,Sham-1,21361,NK099-8,1,0,4222
M211,Sham,Sham-1,21361,NK099-9,0,0,2877
M211,Sham,Sham-1,21361,NK099-9,1,0,2984
M211,Sham,Sham-1,21361,NK100-4,0,0,1149
M211,Sham,Sham-1,21361,NK100-4,1,0,1017
M211,Sham,Sham-1,21361,NK100-5,0,0,3357
M211,Sham,Sham-1,21361,NK100-5,1,0,2426
M211,Sham,Sham-1,21361,NK100-6,0,0,6547
M211,Sham,Sham-1,21361,NK100-6,1,0,6744
M211,Sham,Sham-1,21361,NK101-4,0,0,3269
M211,Sham,Sham-1,21361,NK101-4,1,0,2413
M211,Sham,Sham-1,21361,NK101-5,0,0,6578
M211,Sham,Sham-1,21361,NK101-5,1,0,6729
M211,Sham,Sham-1,21361,NK101-6,0,0,3420
M211,Sham,Sham-1,21361,NK101-6,1,0,4584
M211,Sham,Sham-1,21361,NK103-4,0,0,22821
M211,Sham,Sham-1,21361,NK103-4,1,0,19739
M211,Sham,Sham-1,21361,NK103-5,0,0,6746
M211,Sham,Sham-1,21361,NK103-5,1,0,7498
M211,Sham,Sham-1,21361,NK103-6,0,0,10031
M211,Sham,Sham-1,21361,NK103-6,1,0,9053
M211,Sham,Sham-1,21361,NK104-2,0,0,248
M211,Sham,Sham-1,21361,NK104-2,1,1,106
M211,Sham,Sham-1,21361,NK104-3,0,0,2563
M211,Sham,Sham-1,21361,NK104-3,1,0,1885
M211,Sham,Sham-1,21361,NK104-4,0,0,5568
M211,Sham,Sham-1,21361,NK104-4,1,0,4182
M211,Sham,Sham-1,21361,NK104-5,0,0,5829
M211,Sham,Sham-1,21361,NK104-5,1,0,9513
M211,Sham,Sham-1,21361,NK105-3,0,0,15392
M211,Sham,Sham-1,21361,NK105-3,1,0,18558
M211,Sham,Sham-1,21361,NK105-4,0,0,1440
M211,Sham,Sham-1,21361,NK105-4,1,0,1035
M211,Sham,Sham-1,21361,NK105-5,0,0,2564
M211,Sham,Sham-1,21361,NK105-5,1,0,2555
M211,Sham,Sham-1,21361,NK106-3,0,0,1297
M211,Sham,Sham-1,21361,NK106-3,1,0,985
M211,Sham,Sham-1,21361,NK106-4,0,0,3978
M211,Sham,Sham-1,21361,NK106-4,1,0,3573
M211,Sham,Sham-1,21361,NK106-5,0,0,6755
M211,Sham,Sham-1,21361,NK106-5,1,0,5935
M211,Sham,Sham-1,21361,NK107-3,0,0,1341
M211,Sham,Sham-1,21361,NK107-3,1,0,1040
M211,Sham,Sham-1,21361,NK108-3,0,0,6997
M211,Sham,Sham-1,21361,NK108-3,1,0,6116
M211,Sham,Sham-1,21361,NK108-4,0,0,4278
M211,Sham,Sham-1,21361,NK108-4,1,0,4111
M211,Sham,Sham-1,21361,NK108-5,0,0,6001
M211,Sham,Sham-1,21361,NK108-5,1,1,4352
M211,Sham,Sham-1,21361,NK110-2,0,0,17957
M211,Sham,Sham-1,21361,NK110-2,1,0,16704
M211,Sham,Sham-1,21361,NK110-3,0,0,2824
M211,Sham,Sham-1,21361,NK110-3,1,0,2674
M211,Sham,Sham-1,21361,NK110-4,0,0,2926
M211,Sham,Sham-1,21361,NK110-4,1,0,2498
M211,Sham,Sham-1,21361,NK112,0,0,1585
M211,Sham,Sham-1,21361,NK112,1,0,1159
M211,Sham,Sham-1,21361,NK116-3,0,0,2534
M211,Sham,Sham-1,21361,NK116-3,1,0,2469
M211,Sham,Sham-1,21361,NK116-4,0,0,18581
M211,Sham,Sham-1,21361,NK116-4,1,0,17764
M211,Sham,Sham-1,21361,NK116-5,0,0,1830
M211,Sham,Sham-1,21361,NK116-5,1,0,1735
M211,Sham,Sham-1,21361,NK117-5,0,0,314
M211,Sham,Sham-1,21361,NK117-5,1,0,481
M211,Sham,Sham-1,21361,NK120-10,0,0,1257
M211,Sham,Sham-1,21361,NK120-10,1,0,2056
M211,Sham,Sham-1,21361,NK120-4,0,0,3312
M211,Sham,Sham-1,21361,NK120-4,1,1,2915
M211,Sham,Sham-1,21361,NK120-6,0,0,2934
M211,Sham,Sham-1,21361,NK120-6,1,0,1937
M211,Sham,Sham-1,21361,NK120-8,0,0,521
M211,Sham,Sham-1,21361,NK120-8,1,0,772
M211,Sham,Sham-1,21361,NK120-9,0,0,3102
M211,Sham,Sham-1,21361,NK120-9,1,0,2722
M211,Sham,Sham-1,21361,NK121-2,0,0,311
M211,Sham,Sham-1,21361,NK121-2,1,0,1286
M211,Sham,Sham-1,21361,NK121-3,0,0,5884
M211,Sham,Sham-1,21361,NK121-3,1,0,6681
M211,Sham,Sham-1,21361,NK121-4,0,0,1301
M211,Sham,Sham-1,21361,NK121-4,1,0,1279
M211,Sham,Sham-1,21361,NK122-2,0,0,5044
M211,Sham,Sham-1,21361,NK122-2,1,0,6596
M211,Sham,Sham-1,21361,NK124-2,0,0,623
M211,Sham,Sham-1,21361,NK124-2,1,0,644
M211,Sham,Sham-1,21361,NK126-3,0,0,6543
M211,Sham,Sham-1,21361,NK126-3,1,0,6399
M211,Sham,Sham-1,21361,NK126-4,0,0,4127
M211,Sham,Sham-1,21361,NK126-4,1,0,3470
M211,Sham,Sham-1,21361,NK129-3,0,0,2159
M211,Sham,Sham-1,21361,NK129-3,1,0,1538
M211,Sham,Sham-1,21361,NK129-4,0,0,1721
M211,Sham,Sham-1,21361,NK129-4,1,0,1463
M211,Sham,Sham-1,21361,NK129-5,0,0,1857
M211,Sham,Sham-1,21361,NK129-5,1,0,1989
M211,Sham,Sham-1,21361,NK130-4,0,0,2072
M211,Sham,Sham-1,21361,NK130-4,1,0,1028
M211,Sham,Sham-1,21361,NK130-5,0,0,1575
M211,Sham,Sham-1,21361,NK130-5,1,0,1312
M211,Sham,Sham-1,21361,NK130-8,0,0,4399
M211,Sham,Sham-1,21361,NK130-8,1,0,3779
M211,Sham,Sham-1,21361,NK130-9,0,0,1281
M211,Sham,Sham-1,21361,NK130-9,1,0,1285
M211,Sham,Sham-1,21361,NK131-3,0,0,2687
M211,Sham,Sham-1,21361,NK131-3,1,0,1489
M211,Sham,Sham-1,21361,NK133-2,0,0,146
M211,Sham,Sham-1,21361,NK133-2,1,0,171
M211,Sham,Sham-1,21361,NK139-2,0,0,1507
M211,Sham,Sham-1,21361,NK139-2,1,0,1032
M211,Sham,Sham-1,21361,NK145-2,0,0,4445
M211,Sham,Sham-1,21361,NK145-2,1,0,3275
M211,Sham,Sham-1,21361,NK146,0,0,891
M211,Sham,Sham-1,21361,NK146,1,0,532
M211,Sham,Sham-1,21361,NK147-2,0,0,2594
M211,Sham,Sham-1,21361,NK147-2,1,0,2519
M211,Sham,Sham-1,21361,NK149-3,0,0,1277
M211,Sham,Sham-1,21361,NK149-3,1,0,1362
M211,Sham,Sham-1,21361,NK155-2,0,0,130
M211,Sham,Sham-1,21361,NK155-2,1,0,752
M211,Sham,Sham-1,21361,NK155-5,0,0,1715
M211,Sham,Sham-1,21361,NK155-5,1,0,1922
M211,Sham,Sham-1,21361,NK155-6,0,0,2423
M211,Sham,Sham-1,21361,NK155-6,1,0,1714
M211,Sham,Sham-1,21361,NK155-7,0,0,1809
M211,Sham,Sham-1,21361,NK155-7,1,0,1877
M211,Sham,Sham-1,21361,NK155-8,0,0,374
M211,Sham,Sham-1,21361,NK155-8,1,0,189
M211,Sham,Sham-1,21361,NK156-4,0,0,1832
M211,Sham,Sham-1,21361,NK156-4,1,0,1642
M211,Sham,Sham-1,21361,NK156-6,0,0,5733
M211,Sham,Sham-1,21361,NK156-6,1,0,6283
M211,Sham,Sham-1,21361,NK161-2,0,0,3890
M211,Sham,Sham-1,21361,NK161-2,1,0,4044
M211,Sham,Sham-1,21361,NK161-3,0,0,5773
M211,Sham,Sham-1,21361,NK161-3,1,0,5060
M211,Sham,Sham-1,21361,NK161-4,0,0,2296
M211,Sham,Sham-1,21361,NK161-4,1,0,2368
M211,Sham,Sham-1,21361,NK163-2,0,0,5842
M211,Sham,Sham-1,21361,NK163-2,1,0,5706
M211,Sham,Sham-1,21361,NK163-3,0,0,5735
M211,Sham,Sham-1,21361,NK163-3,1,0,3522
M211,Sham,Sham-1,21361,NK163-4,0,0,1244
M211,Sham,Sham-1,21361,NK163-4,1,0,1363
M211,Sham,Sham-1,21361,NK164-3,0,0,2559
M211,Sham,Sham-1,21361,NK164-3,1,0,1693
M211,Sham,Sham-1,21361,NK165-2,0,0,1302
M211,Sham,Sham-1,21361,NK165-2,1,0,1239
M211,Sham,Sham-1,21361,NK165-3,0,0,15890
M211,Sham,Sham-1,21361,NK165-3,1,0,12697
M211,Sham,Sham-1,21361,NK166-2,0,0,2428
M211,Sham,Sham-1,21361,NK166-2,1,0,1961
M211,Sham,Sham-1,21361,NK170-3,0,0,3483
M211,Sham,Sham-1,21361,NK170-3,1,0,3255
M211,Sham,Sham-1,21361,NK170-4,0,0,3565
M211,Sham,Sham-1,21361,NK170-4,1,0,3771
M211,Sham,Sham-1,21361,NK175-3,0,0,2173
M211,Sham,Sham-1,21361,NK175-3,1,0,2391
M211,Sham,Sham-1,21361,NK181-3,0,0,644
M211,Sham,Sham-1,21361,NK181-3,1,0,786
M211,Sham,Sham-1,21361,NK181-4,0,0,4331
M211,Sham,Sham-1,21361,NK181-4,1,1,3899
M211,Sham,Sham-1,21361,NK181-5,0,0,6795
M211,Sham,Sham-1,21361,NK181-5,1,0,7800
M211,Sham,Sham-1,21361,NK185,0,0,2530
M211,Sham,Sham-1,21361,NK185,1,0,1868
M211,Sham,Sham-1,21361,NK189-2,0,0,4270
M211,Sham,Sham-1,21361,NK189-2,1,0,3519
M211,Sham,Sham-1,21361,NK189-3,0,0,4306
M211,Sham,Sham-1,21361,NK189-3,1,0,4463
M211,Sham,Sham-1,21361,NK189-4,0,0,3229
M211,Sham,Sham-1,21361,NK189-4,1,0,2090
M211,Sham,Sham-1,21361,NK190-2,0,0,24351
M211,Sham,Sham-1,21361,NK190-2,1,0,21498
M211,Sham,Sham-1,21361,NK190-3,0,0,8470
M211,Sham,Sham-1,21361,NK190-3,1,0,8223
M211,Sham,Sham-1,21361,NK193-2,0,0,878
M211,Sham,Sham-1,21361,NK193-2,1,0,892
M211,Sham,Sham-1,21361,NK193-3,0,0,2342
M211,Sham,Sham-1,21361,NK193-3,1,0,1867
M211,Sham,Sham-1,21361,NK193-4,0,0,2775
M211,Sham,Sham-1,21361,NK193-4,1,1,1085
M211,Sham,Sham-1,21361,NK196,0,0,224
M211,Sham,Sham-1,21361,NK196,1,0,621
M211,Sham,Sham-1,21361,NK197,0,0,167
M211,Sham,Sham-1,21361,NK197,1,0,153
M211,Sham,Sham-1,21361,NK197-2,0,0,11548
M211,Sham,Sham-1,21361,NK197-2,1,0,11571
M211,Sham,Sham-1,21361,NK197-4,0,0,7544
M211,Sham,Sham-1,21361,NK197-4,1,0,5975
M211,Sham,Sham-1,21361,NK199,0,0,2995
M211,Sham,Sham-1,21361,NK199,1,0,3608
M211,Sham,Sham-1,21361,NK200,0,0,1131
M211,Sham,Sham-1,21361,NK200,1,0,1133
M211,Sham,Sham-1,21361,NK201,0,0,1720
M211,Sham,Sham-1,21361,NK201,1,0,1481
M211,Sham,Sham-1,21361,NK202,0,0,1339
M211,Sham,Sham-1,21361,NK202,1,0,1067
M211,Sham,Sham-1,21361,NK202-2,0,0,2292
M211,Sham,Sham-1,21361,NK202-2,1,0,1365
M211,Sham,Sham-1,21361,NK205-3,0,0,1242
M211,Sham,Sham-1,21361,NK205-3,1,0,727
M211,Sham,Sham-1,21361,NK205-4,0,0,3929
M211,Sham,Sham-1,21361,NK205-4,1,0,3185
M211,Sham,Sham-1,21361,NK205-5,0,0,2654
M211,Sham,Sham-1,21361,NK205-5,1,0,2428
M211,Sham,Sham-1,21361,NK206-1,0,0,276
M211,Sham,Sham-1,21361,NK206-1,1,0,200
M211,Sham,Sham-1,21361,NK206-4,0,0,3278
M211,Sham,Sham-1,21361,NK206-4,1,0,2692
M211,Sham,Sham-1,21361,NK206-5,0,0,4983
M211,Sham,Sham-1,21361,NK206-5,1,0,4928
M211,Sham,Sham-1,21361,NK209,0,0,1375
M211,Sham,Sham-1,21361,NK209,1,0,1061
M211,Sham,Sham-1,21361,NK217-2,0,0,682
M211,Sham,Sham-1,21361,NK217-2,1,0,660
M211,Sham,Sham-1,21361,NK217-3,0,0,5696
M211,Sham,Sham-1,21361,NK217-3,1,0,6587
M211,Sham,Sham-1,21361,NK223-2,0,0,2835
M211,Sham,Sham-1,21361,NK223-2,1,0,2125
M211,Sham,Sham-1,21361,NK223-4,0,0,3150
M211,Sham,Sham-1,21361,NK223-4,1,0,3574
M211,Sham,Sham-1,21361,NK225-2,0,0,2785
M211,Sham,Sham-1,21361,NK225-2,1,0,2399
M211,Sham,Sham-1,21361,NK225-3,0,0,2485
M211,Sham,Sham-1,21361,NK225-3,1,0,2714
M211,Sham,Sham-1,21361,NK225-4,0,0,2066
M211,Sham,Sham-1,21361,NK225-4,1,0,1609
M211,Sham,Sham-1,21361,NK226-1,0,0,2472
M211,Sham,Sham-1,21361,NK226-1,1,0,2698
M211,Sham,Sham-1,21361,NK226-2,0,0,24835
M211,Sham,Sham-1,21361,NK226-2,1,0,12578
M211,Sham,Sham-1,21361,NK227-2,0,0,25429
M211,Sham,Sham-1,21361,NK227-2,1,0,21746
M211,Sham,Sham-1,21361,NK227-3,0,0,2858
M211,Sham,Sham-1,21361,NK227-3,1,0,2099
M211,Sham,Sham-1,21361,NK227-4,0,0,12348
M211,Sham,Sham-1,21361,NK227-4,1,0,10371
M211,Sham,Sham-1,21361,NK229-2,0,0,2125
M211,Sham,Sham-1,21361,NK229-2,1,0,2731
M211,Sham,Sham-1,21361,NK229-3,0,0,5035
M211,Sham,Sham-1,21361,NK229-3,1,0,6124
M211,Sham,Sham-1,21361,NK229-4,0,0,4451
M211,Sham,Sham-1,21361,NK229-4,1,0,3198
M211,Sham,Sham-1,21361,NK230,0,0,1645
M211,Sham,Sham-1,21361,NK230,1,0,1235
M211,Sham,Sham-1,21361,NK230-1,0,1,314
M211,Sham,Sham-1,21361,NK230-1,1,1,328
M211,Sham,Sham-1,21361,NK230-2,0,0,2760
M211,Sham,Sham-1,21361,NK230-2,1,0,1825
M211,Sham,Sham-1,21361,NK230-3,0,0,2370
M211,Sham,Sham-1,21361,NK230-3,1,0,2651
M211,Sham,Sham-1,21361,NK231-2,0,0,13901
M211,Sham,Sham-1,21361,NK231-2,1,0,11189
M211,Sham,Sham-1,21361,NK231-2,2,0,20249
M211,Sham,Sham-1,21361,NK231-2,3,0,18847
M211,Sham,Sham-1,21361,NK231-3,0,0,2450
M211,Sham,Sham-1,21361,NK231-3,1,0,1842
M211,Sham,Sham-1,21361,NK231-4,0,0,1733
M211,Sham,Sham-1,21361,NK231-4,1,0,2032
M211,Sham,Sham-1,21361,NK232,0,0,2307
M211,Sham,Sham-1,21361,NK232,1,0,1826
M211,Sham,Sham-1,21361,NK232-2,0,0,1644
M211,Sham,Sham-1,21361,NK232-2,1,0,1106
M211,Sham,Sham-1,21361,NK232-3,0,0,14004
M211,Sham,Sham-1,21361,NK232-3,1,0,8245
M211,Sham,Sham-1,21361,NK233-1,0,0,2131
M211,Sham,Sham-1,21361,NK233-1,1,0,2654
M211,Sham,Sham-1,21361,NK233-2,0,0,2169
M211,Sham,Sham-1,21361,NK233-2,1,0,1735
M211,Sham,Sham-1,21361,NK233-3,0,0,12721
M211,Sham,Sham-1,21361,NK233-3,1,0,8885
M211,Sham,Sham-1,21361,NK234-2,0,0,1289
M211,Sham,Sham-1,21361,NK234-2,1,0,1429
M211,Sham,Sham-1,21361,NK234-3,0,0,2092
M211,Sham,Sham-1,21361,NK234-3,1,0,1772
M211,Sham,Sham-1,21361,NK234-4,0,0,3223
M211,Sham,Sham-1,21361,NK234-4,1,0,3496
M211,Sham,Sham-1,21361,NK235-1,0,0,798
M211,Sham,Sham-1,21361,NK235-1,1,0,1241
M211,Sham,Sham-1,21361,NK235-3,0,0,3541
M211,Sham,Sham-1,21361,NK235-3,1,0,4527
M211,Sham,Sham-1,21361,NK236-1,0,0,4314
M211,Sham,Sham-1,21361,NK236-1,1,0,2961
M211,Sham,Sham-1,21361,NK236-2,0,0,2902
M211,Sham,Sham-1,21361,NK236-2,1,0,2444
M211,Sham,Sham-1,21361,NK236-3,0,0,2670
M211,Sham,Sham-1,21361,NK236-3,1,0,2397
M211,Sham,Sham-1,21361,NK237-1,0,0,2969
M211,Sham,Sham-1,21361,NK237-1,1,0,2928
M211,Sham,Sham-1,21361,NK237-2,0,0,29970
M211,Sham,Sham-1,21361,NK237-2,1,0,22796
M211,Sham,Sham-1,21361,NK237-3,0,0,13705
M211,Sham,Sham-1,21361,NK237-3,1,0,11721
M211,Sham,Sham-1,21361,NK238-1,0,0,16521
M211,Sham,Sham-1,21361,NK238-1,1,0,16125
M211,Sham,Sham-1,21361,NK239-1,0,0,3181
M211,Sham,Sham-1,21361,NK239-1,1,0,3232
M211,Sham,Sham-1,21361,NK239-3,0,0,7051
M211,Sham,Sham-1,21361,NK239-3,1,0,6927
M211,Sham,Sham-1,21361,NK240-1,0,1,36
M211,Sham,Sham-1,21361,NK240-1,1,1,31
M211,Sham,Sham-1,21361,NK240-2,0,0,7767
M211,Sham,Sham-1,21361,NK240-2,1,0,8167
M211,Sham,Sham-1,21361,NK241-1,0,0,5868
M211,Sham,Sham-1,21361,NK241-1,1,0,4701
M211,Sham,Sham-1,21361,NK241-2,0,0,3122
M211,Sham,Sham-1,21361,NK241-2,1,0,3451
M211,Sham,Sham-1,21361,NK241-3,0,0,7166
M211,Sham,Sham-1,21361,NK241-3,1,0,6895
M211,Sham,Sham-1,21361,NK242-1,0,0,10513
M211,Sham,Sham-1,21361,NK242-1,1,0,13216
M211,Sham,Sham-1,21361,NK242-2,0,0,1161
M211,Sham,Sham-1,21361,NK242-2,1,0,2106
M211,Sham,Sham-1,21361,NK243-1,0,0,3301
M211,Sham,Sham-1,21361,NK243-1,1,0,3092
M211,Sham,Sham-1,21361,NK243-3,0,0,962
M211,Sham,Sham-1,21361,NK243-3,1,0,589
M211,Sham,Sham-1,21361,NK244-1,0,0,2520
M211,Sham,Sham-1,21361,NK244-1,1,0,3268
M211,Sham,Sham-1,21361,NK244-2,0,0,1768
M211,Sham,Sham-1,21361,NK244-2,1,0,1458
M211,Sham,Sham-1,21361,NK244-3,0,0,2614
M211,Sham,Sham-1,21361,NK244-3,1,0,2429
M211,Sham,Sham-1,21361,NK245-1,0,0,2224
M211,Sham,Sham-1,21361,NK245-1,1,0,3551
M211,Sham,Sham-1,21361,NK245-2,0,0,3343
M211,Sham,Sham-1,21361,NK245-2,1,0,3335
M211,Sham,Sham-1,21361,NK245-3,0,0,3247
M211,Sham,Sham-1,21361,NK245-3,1,0,2882
M211,Sham,Sham-1,21361,NK247-1,0,0,9124
M211,Sham,Sham-1,21361,NK247-1,1,0,10381
M211,Sham,Sham-1,21361,NK247-2,0,0,6423
M211,Sham,Sham-1,21361,NK247-2,1,0,7299
M211,Sham,Sham-1,21361,NK247-3,0,0,6585
M211,Sham,Sham-1,21361,NK247-3,1,0,7595
M211,Sham,Sham-1,21361,NK248-1,0,0,1049
M211,Sham,Sham-1,21361,NK248-1,1,0,687
M211,Sham,Sham-1,21361,NK248-2,0,0,2695
M211,Sham,Sham-1,21361,NK248-2,1,0,2355
M211,Sham,Sham-1,21361,NK249-1,0,0,1214
M211,Sham,Sham-1,21361,NK249-1,1,0,1853
M211,Sham,Sham-1,21361,NK249-2,0,0,2222
M211,Sham,Sham-1,21361,NK249-2,1,0,1661
M211,Sham,Sham-1,21361,NK249-3,0,0,1461
M211,Sham,Sham-1,21361,NK249-3,1,0,1506
M211,Sham,Sham-1,21361,NK250-1,0,0,2518
M211,Sham,Sham-1,21361,NK250-1,1,0,3087
M211,Sham,Sham-1,21361,NK250-2,0,0,29569
M211,Sham,Sham-1,21361,NK250-2,1,0,23731
M211,Sham,Sham-1,21361,NK250-3,0,0,2696
M211,Sham,Sham-1,21361,NK250-3,1,0,2977
M211,Sham,Sham-1,21361,NK251-1,0,0,29739
M211,Sham,Sham-1,21361,NK251-1,1,0,29260
M211,Sham,Sham-1,21361,NK251-2,0,0,1365
M211,Sham,Sham-1,21361,NK251-2,1,0,1646
M211,Sham,Sham-1,21361,NK251-3,0,0,6227
M211,Sham,Sham-1,21361,NK251-3,1,0,4578
M211,Sham,Sham-1,21361,NK252-1,0,0,3563
